cosine,RT,isi,primecondition
0.3462902009487152,532.4,50.0,2.0
0.3462902009487152,546.15,1050.0,2.0
0.524295449256897,691.6666666666666,50.0,2.0
0.524295449256897,572.0285714285715,1050.0,2.0
0.2287328094244003,569.695652173913,50.0,2.0
0.2287328094244003,575.03125,1050.0,2.0
0.4756480455398559,547.7179487179487,50.0,2.0
0.4756480455398559,546.3548387096774,1050.0,2.0
0.0820233076810836,483.4,50.0,2.0
0.0820233076810836,530.1515151515151,1050.0,2.0
0.6645385026931763,603.9056603773585,50.0,2.0
0.6645385026931763,603.0,1050.0,2.0
0.2383476197719574,592.483870967742,50.0,2.0
0.2383476197719574,535.1764705882352,1050.0,2.0
0.3155724704265594,491.75,50.0,2.0
0.3155724704265594,491.5757575757576,1050.0,2.0
0.5811721086502075,528.829268292683,50.0,2.0
0.5811721086502075,532.25,1050.0,2.0
0.4464903771877289,545.25,50.0,2.0
0.4464903771877289,580.3396226415094,1050.0,2.0
0.328827440738678,555.804347826087,50.0,2.0
0.328827440738678,484.0,1050.0,2.0
0.4474644064903259,516.3870967741935,50.0,2.0
0.4474644064903259,484.25,1050.0,2.0
0.2094271630048751,513.9130434782609,50.0,2.0
0.2094271630048751,498.875,1050.0,2.0
0.2390037626028061,545.71875,50.0,2.0
0.2390037626028061,515.3529411764706,1050.0,2.0
0.4582145512104034,667.4782608695652,50.0,2.0
0.4582145512104034,605.6666666666666,1050.0,2.0
0.4881724715232849,501.5757575757576,50.0,2.0
0.4881724715232849,498.9583333333333,1050.0,2.0
0.4125983715057373,538.3870967741935,50.0,2.0
0.4125983715057373,522.3076923076923,1050.0,2.0
0.2084724754095077,586.0645161290323,50.0,2.0
0.2084724754095077,509.1304347826087,1050.0,2.0
0.4100441932678222,559.59375,50.0,2.0
0.4100441932678222,524.875,1050.0,2.0
0.3491342961788177,590.875,50.0,2.0
0.3491342961788177,523.2368421052631,1050.0,2.0
0.6616660952568054,607.1428571428571,50.0,2.0
0.6616660952568054,534.1034482758621,1050.0,2.0
0.4705645442008972,580.96875,50.0,2.0
0.4705645442008972,501.0967741935484,1050.0,2.0
0.4262869358062744,631.6666666666666,50.0,2.0
0.4262869358062744,551.125,1050.0,2.0
0.6302328109741211,621.952380952381,50.0,2.0
0.6302328109741211,534.3333333333334,1050.0,2.0
0.4148988723754883,541.7,50.0,2.0
0.4148988723754883,650.90625,1050.0,2.0
0.3897893726825714,566.75,50.0,2.0
0.3897893726825714,534.4857142857143,1050.0,2.0
0.2921546995639801,527.5,50.0,2.0
0.2921546995639801,531.0666666666667,1050.0,2.0
0.5153763294219971,609.7241379310345,50.0,2.0
0.5153763294219971,461.1875,1050.0,2.0
0.3845221400260925,656.75,50.0,2.0
0.3845221400260925,497.3684210526316,1050.0,2.0
0.3766932189464569,629.7647058823529,50.0,2.0
0.3766932189464569,563.1,1050.0,2.0
0.3609232604503631,555.2,50.0,2.0
0.3609232604503631,543.3928571428571,1050.0,2.0
0.4002335667610168,561.55,50.0,2.0
