cosine,RT,isi,primecondition
0.8828948736190796,532.4,50.0,2.0
0.8828948736190796,546.15,1050.0,2.0
0.9226886630058287,691.6666666666666,50.0,2.0
0.9226886630058287,572.0285714285715,1050.0,2.0
0.9284794926643372,569.695652173913,50.0,2.0
0.9284794926643372,575.03125,1050.0,2.0
0.9283830523490906,547.7179487179487,50.0,2.0
0.9283830523490906,546.3548387096774,1050.0,2.0
0.9980885982513428,483.4,50.0,2.0
0.9980885982513428,530.1515151515151,1050.0,2.0
0.9333339929580688,603.9056603773585,50.0,2.0
0.9333339929580688,603.0,1050.0,2.0
0.9258639812469482,592.483870967742,50.0,2.0
0.9258639812469482,535.1764705882352,1050.0,2.0
0.9385393261909484,491.75,50.0,2.0
0.9385393261909484,491.5757575757576,1050.0,2.0
0.938374161720276,528.829268292683,50.0,2.0
0.938374161720276,532.25,1050.0,2.0
0.8780251741409302,545.25,50.0,2.0
0.8780251741409302,580.3396226415094,1050.0,2.0
0.9982894062995912,555.804347826087,50.0,2.0
0.9982894062995912,484.0,1050.0,2.0
0.9599676132202148,516.3870967741935,50.0,2.0
0.9599676132202148,484.25,1050.0,2.0
0.998010277748108,513.9130434782609,50.0,2.0
0.998010277748108,498.875,1050.0,2.0
0.9970126152038574,545.71875,50.0,2.0
0.9970126152038574,515.3529411764706,1050.0,2.0
0.9251450896263124,667.4782608695652,50.0,2.0
0.9251450896263124,605.6666666666666,1050.0,2.0
0.941429316997528,501.5757575757576,50.0,2.0
0.941429316997528,498.9583333333333,1050.0,2.0
0.9481835961341858,538.3870967741935,50.0,2.0
0.9481835961341858,522.3076923076923,1050.0,2.0
0.8922483921051025,586.0645161290323,50.0,2.0
0.8922483921051025,509.1304347826087,1050.0,2.0
0.9267835021018982,559.59375,50.0,2.0
0.9267835021018982,524.875,1050.0,2.0
0.92078697681427,590.875,50.0,2.0
0.92078697681427,523.2368421052631,1050.0,2.0
0.9485731720924376,607.1428571428571,50.0,2.0
0.9485731720924376,534.1034482758621,1050.0,2.0
0.9382615089416504,580.96875,50.0,2.0
0.9382615089416504,501.0967741935484,1050.0,2.0
0.8834465146064758,631.6666666666666,50.0,2.0
0.8834465146064758,551.125,1050.0,2.0
0.9435280561447144,621.952380952381,50.0,2.0
0.9435280561447144,534.3333333333334,1050.0,2.0
0.8868159055709839,541.7,50.0,2.0
0.8868159055709839,650.90625,1050.0,2.0
0.9415321946144104,566.75,50.0,2.0
0.9415321946144104,534.4857142857143,1050.0,2.0
0.9261117577552797,527.5,50.0,2.0
0.9261117577552797,531.0666666666667,1050.0,2.0
0.9238253235816956,609.7241379310345,50.0,2.0
0.9238253235816956,461.1875,1050.0,2.0
0.9280107021331788,656.75,50.0,2.0
0.9280107021331788,497.3684210526316,1050.0,2.0
0.9342762231826782,629.7647058823529,50.0,2.0
0.9342762231826782,563.1,1050.0,2.0
0.9436596632003784,555.2,50.0,2.0
0.9436596632003784,543.3928571428571,1050.0,2.0
0.9375244975090028,561.55,50.0,2.0
0.9375244975090028,518.5454545454545,1050.0,2.0
0.9453669786453248,599.5625,50.0,2.0
0.9453669786453248,537.34375,1050.0,2.0
0.9978829622268676,484.0,50.0,2.0
0.9978829622268676,520.125,1050.0,2.0
0.9350612759590148,586.5333333333333,50.0,2.0
0.9350612759590148,575.72,1050.0,2.0
0.9419115781784058,505.625,50.0,2.0
0.9419115781784058,452.9375,1050.0,2.0
0.997714340686798,642.1875,50.0,2.0
0.997714340686798,575.8,1050.0,2.0
0.9459309577941896,550.516129032258,50.0,2.0
0.9459309577941896,555.2,1050.0,2.0
0.9286278486251832,586.3947368421053,50.0,2.0
0.9286278486251832,508.34375,1050.0,2.0
0.9340670704841614,548.3095238095239,50.0,2.0
0.9340670704841614,491.8125,1050.0,2.0
0.9983571767807008,484.2941176470589,50.0,2.0
0.9983571767807008,524.3529411764706,1050.0,2.0
0.8966255784034729,569.52,50.0,2.0
0.8966255784034729,595.5555555555555,1050.0,2.0
0.9578113555908204,575.6875,50.0,2.0
0.9578113555908204,591.7647058823529,1050.0,2.0
0.9300438165664672,542.0625,50.0,2.0
0.9300438165664672,574.6521739130435,1050.0,2.0
0.9457036852836608,550.78125,50.0,2.0
0.9457036852836608,550.7333333333333,1050.0,2.0
0.9435160160064696,501.4375,50.0,2.0
0.9435160160064696,533.9333333333333,1050.0,2.0
0.9988633394241332,516.2368421052631,50.0,2.0
0.9988633394241332,545.25,1050.0,2.0
0.9488958716392516,604.8620689655172,50.0,2.0
0.9488958716392516,606.1739130434783,1050.0,2.0
