cosine,RT,isi,primecondition
0.6915781497955322,532.4,50.0,2.0
0.6915781497955322,546.15,1050.0,2.0
0.6748601794242859,691.6666666666666,50.0,2.0
0.6748601794242859,572.0285714285715,1050.0,2.0
0.611722469329834,569.695652173913,50.0,2.0
0.611722469329834,575.03125,1050.0,2.0
0.6776523590087891,547.7179487179487,50.0,2.0
0.6776523590087891,546.3548387096774,1050.0,2.0
0.5110154151916504,483.4,50.0,2.0
0.5110154151916504,530.1515151515151,1050.0,2.0
0.8100225329399109,603.9056603773585,50.0,2.0
0.8100225329399109,603.0,1050.0,2.0
0.5671943426132202,592.483870967742,50.0,2.0
0.5671943426132202,535.1764705882352,1050.0,2.0
0.5922698974609375,491.75,50.0,2.0
0.5922698974609375,491.5757575757576,1050.0,2.0
0.6881306767463684,528.829268292683,50.0,2.0
0.6881306767463684,532.25,1050.0,2.0
0.6593554615974426,545.25,50.0,2.0
0.6593554615974426,580.3396226415094,1050.0,2.0
0.633342444896698,555.804347826087,50.0,2.0
0.633342444896698,484.0,1050.0,2.0
0.2942179441452026,516.3870967741935,50.0,2.0
0.2942179441452026,484.25,1050.0,2.0
0.5163407921791077,513.9130434782609,50.0,2.0
0.5163407921791077,498.875,1050.0,2.0
0.5036921501159668,545.71875,50.0,2.0
0.5036921501159668,515.3529411764706,1050.0,2.0
0.5710858106613159,667.4782608695652,50.0,2.0
0.5710858106613159,605.6666666666666,1050.0,2.0
0.5968210697174072,501.5757575757576,50.0,2.0
0.5968210697174072,498.9583333333333,1050.0,2.0
0.7117306590080261,538.3870967741935,50.0,2.0
0.7117306590080261,522.3076923076923,1050.0,2.0
0.566311776638031,586.0645161290323,50.0,2.0
0.566311776638031,509.1304347826087,1050.0,2.0
0.3046789765357971,559.59375,50.0,2.0
0.3046789765357971,524.875,1050.0,2.0
0.4550653398036957,590.875,50.0,2.0
0.4550653398036957,523.2368421052631,1050.0,2.0
0.745975911617279,607.1428571428571,50.0,2.0
0.745975911617279,534.1034482758621,1050.0,2.0
0.7268481254577637,580.96875,50.0,2.0
0.7268481254577637,501.0967741935484,1050.0,2.0
