cosine,RT,isi,primecondition
0.5510099530220032,532.4,50.0,2.0
0.5510099530220032,546.15,1050.0,2.0
0.9999997615814209,691.6666666666666,50.0,2.0
0.9999997615814209,572.0285714285715,1050.0,2.0
1.000000238418579,569.695652173913,50.0,2.0
1.000000238418579,575.03125,1050.0,2.0
1.0,547.7179487179487,50.0,2.0
1.0,546.3548387096774,1050.0,2.0
1.0,483.4,50.0,2.0
1.0,530.1515151515151,1050.0,2.0
1.0000001192092896,603.9056603773585,50.0,2.0
1.0000001192092896,603.0,1050.0,2.0
0.9980490207672119,592.483870967742,50.0,2.0
0.9980490207672119,535.1764705882352,1050.0,2.0
0.9401003122329712,491.75,50.0,2.0
0.9401003122329712,491.57575757575756,1050.0,2.0
1.000000238418579,528.829268292683,50.0,2.0
1.000000238418579,532.25,1050.0,2.0
0.9620090126991272,545.25,50.0,2.0
0.9620090126991272,580.3396226415094,1050.0,2.0
1.0,555.804347826087,50.0,2.0
1.0,484.0,1050.0,2.0
0.944214403629303,516.3870967741935,50.0,2.0
0.944214403629303,484.25,1050.0,2.0
1.0,513.9130434782609,50.0,2.0
1.0,498.875,1050.0,2.0
1.000000238418579,545.71875,50.0,2.0
1.000000238418579,515.3529411764706,1050.0,2.0
0.7752770185470581,667.4782608695652,50.0,2.0
0.7752770185470581,605.6666666666666,1050.0,2.0
1.0000001192092896,501.57575757575756,50.0,2.0
1.0000001192092896,498.9583333333333,1050.0,2.0
1.0000001192092896,538.3870967741935,50.0,2.0
1.0000001192092896,522.3076923076923,1050.0,2.0
0.8919116258621216,586.0645161290323,50.0,2.0
0.8919116258621216,509.1304347826087,1050.0,2.0
0.5566803812980652,559.59375,50.0,2.0
0.5566803812980652,524.875,1050.0,2.0
0.9999269247055054,590.875,50.0,2.0
0.9999269247055054,523.2368421052631,1050.0,2.0
0.8014658093452454,607.1428571428571,50.0,2.0
0.8014658093452454,534.1034482758621,1050.0,2.0
1.0,580.96875,50.0,2.0
1.0,501.0967741935484,1050.0,2.0
0.9991409182548523,631.6666666666666,50.0,2.0
0.9991409182548523,551.125,1050.0,2.0
1.0000001192092896,621.952380952381,50.0,2.0
1.0000001192092896,534.3333333333334,1050.0,2.0
0.9292867183685303,541.7,50.0,2.0
0.9292867183685303,650.90625,1050.0,2.0
0.9928705096244812,566.75,50.0,2.0
0.9928705096244812,534.4857142857143,1050.0,2.0
1.0000001192092896,527.5,50.0,2.0
1.0000001192092896,531.0666666666667,1050.0,2.0
1.0,609.7241379310345,50.0,2.0
1.0,461.1875,1050.0,2.0
0.9979324340820312,656.75,50.0,2.0
0.9979324340820312,497.36842105263156,1050.0,2.0
0.9979360103607178,629.7647058823529,50.0,2.0
0.9979360103607178,563.1,1050.0,2.0
0.8966110348701477,555.2,50.0,2.0
0.8966110348701477,543.3928571428571,1050.0,2.0
0.9981498122215271,561.55,50.0,2.0
0.9981498122215271,518.5454545454545,1050.0,2.0
0.9979538321495056,599.5625,50.0,2.0
0.9979538321495056,537.34375,1050.0,2.0
1.0000001192092896,484.0,50.0,2.0
1.0000001192092896,520.125,1050.0,2.0
0.9967210292816162,586.5333333333333,50.0,2.0
0.9967210292816162,575.72,1050.0,2.0
0.9978618621826172,505.625,50.0,2.0
0.9978618621826172,452.9375,1050.0,2.0
1.000000238418579,642.1875,50.0,2.0
1.000000238418579,575.8,1050.0,2.0
0.8373361229896545,550.516129032258,50.0,2.0
0.8373361229896545,555.2,1050.0,2.0
0.9988179206848145,586.3947368421053,50.0,2.0
0.9988179206848145,508.34375,1050.0,2.0
0.9986481666564941,548.3095238095239,50.0,2.0
0.9986481666564941,491.8125,1050.0,2.0
1.0000001192092896,484.29411764705884,50.0,2.0
1.0000001192092896,524.3529411764706,1050.0,2.0
0.9203382134437561,569.52,50.0,2.0
0.9203382134437561,595.5555555555555,1050.0,2.0
0.9720670580863953,575.6875,50.0,2.0
0.9720670580863953,591.7647058823529,1050.0,2.0
0.9825646877288818,542.0625,50.0,2.0
0.9825646877288818,574.6521739130435,1050.0,2.0
0.9979660511016846,550.78125,50.0,2.0
0.9979660511016846,550.7333333333333,1050.0,2.0
1.0,501.4375,50.0,2.0
1.0,533.9333333333333,1050.0,2.0
1.0000001192092896,516.2368421052631,50.0,2.0
1.0000001192092896,545.25,1050.0,2.0
0.939734697341919,604.8620689655172,50.0,2.0
0.939734697341919,606.1739130434783,1050.0,2.0
0.9999915957450867,695.7692307692307,50.0,2.0
0.9999915957450867,544.8666666666667,1050.0,2.0
0.9999964833259583,610.0434782608696,50.0,2.0
0.9999964833259583,545.027027027027,1050.0,2.0
1.0,480.16129032258067,50.0,2.0
1.0,523.2333333333333,1050.0,2.0
1.0000001192092896,586.0,1050.0,2.0
0.9979844093322754,496.60526315789474,50.0,2.0
0.9979844093322754,541.516129032258,1050.0,2.0
0.9978948831558228,572.7333333333333,50.0,2.0
0.9978948831558228,496.9032258064516,1050.0,2.0
1.0,467.46666666666664,50.0,2.0
1.0,520.7727272727273,1050.0,2.0
1.0000001192092896,472.8181818181818,50.0,2.0
1.0000001192092896,478.625,1050.0,2.0
0.7967095375061035,580.3,50.0,2.0
0.7967095375061035,546.2105263157895,1050.0,2.0
1.000000238418579,490.75,50.0,2.0
1.000000238418579,526.9583333333334,1050.0,2.0
0.9982189536094666,486.5,50.0,2.0
0.9982189536094666,477.6666666666667,1050.0,2.0
0.9997135996818542,593.28125,50.0,2.0
0.9997135996818542,526.3414634146342,1050.0,2.0
0.9975866675376892,599.9583333333334,50.0,2.0
0.9975866675376892,673.2,1050.0,2.0
0.9943144917488098,557.1818181818181,50.0,2.0
0.9943144917488098,573.7391304347826,1050.0,2.0
1.0000001192092896,516.258064516129,50.0,2.0
1.0000001192092896,486.8125,1050.0,2.0
1.0,653.4166666666666,50.0,2.0
1.0,563.1875,1050.0,2.0
1.0,560.7777777777778,50.0,2.0
1.0,513.1212121212121,1050.0,2.0
1.0,619.2142857142857,50.0,2.0
1.0,477.09090909090907,1050.0,2.0
1.0,587.2592592592592,50.0,2.0
1.0,483.14285714285717,1050.0,2.0
0.9983488917350769,641.0416666666666,50.0,2.0
0.9983488917350769,584.3513513513514,1050.0,2.0
0.5584427118301392,572.5416666666666,50.0,2.0
0.5584427118301392,529.4736842105264,1050.0,2.0
0.9237045049667358,527.78125,50.0,2.0
0.9237045049667358,544.4,1050.0,2.0
1.0000001192092896,555.40625,50.0,2.0
1.0000001192092896,553.0,1050.0,2.0
0.9979457855224609,532.4102564102565,50.0,2.0
0.9979457855224609,475.82758620689657,1050.0,2.0
0.998041570186615,520.9166666666666,50.0,2.0
0.998041570186615,512.0833333333334,1050.0,2.0
0.901416540145874,550.125,50.0,2.0
0.901416540145874,560.0714285714286,1050.0,2.0
0.7800753712654114,584.9722222222222,50.0,2.0
0.7800753712654114,518.1216216216217,1050.0,2.0
0.9979429841041565,568.1724137931035,50.0,2.0
0.9979429841041565,639.3214285714286,1050.0,2.0
0.9997523427009583,591.5882352941177,50.0,2.0
0.9997523427009583,532.1666666666666,1050.0,2.0
0.8931678533554077,579.1034482758621,50.0,2.0
0.8931678533554077,542.3793103448276,1050.0,2.0
1.000000238418579,526.170731707317,50.0,2.0
1.000000238418579,691.875,1050.0,2.0
1.0000001192092896,562.0,50.0,2.0
1.0000001192092896,523.6666666666666,1050.0,2.0
0.9979451894760132,491.5,50.0,2.0
0.9979802966117859,625.8260869565217,50.0,2.0
0.9979802966117859,542.8461538461538,1050.0,2.0
0.49000266194343567,528.2,50.0,2.0
0.49000266194343567,580.9677419354839,1050.0,2.0
0.906914472579956,652.1052631578947,50.0,2.0
0.906914472579956,610.5681818181819,1050.0,2.0
1.0,564.6521739130435,50.0,2.0
1.0,600.1666666666666,1050.0,2.0
1.0,537.5263157894736,50.0,2.0
1.0,671.1666666666666,1050.0,2.0
1.0000001192092896,557.275,50.0,2.0
1.0000001192092896,604.1785714285714,1050.0,2.0
0.6546608805656433,574.75,50.0,2.0
0.6546608805656433,495.0,1050.0,2.0
0.9980722665786743,512.2272727272727,50.0,2.0
0.9980722665786743,548.078947368421,1050.0,2.0
1.0,573.4146341463414,50.0,2.0
1.0,566.9090909090909,1050.0,2.0
