cosine,RT,isi,primecondition
0.0668621510267257,532.4,50.0,2.0
0.0668621510267257,546.15,1050.0,2.0
0.1085956171154975,691.6666666666666,50.0,2.0
0.1085956171154975,572.0285714285715,1050.0,2.0
0.012579089961946,569.695652173913,50.0,2.0
0.012579089961946,575.03125,1050.0,2.0
0.1874800771474838,547.7179487179487,50.0,2.0
0.1874800771474838,546.3548387096774,1050.0,2.0
0.0843670964241027,483.4,50.0,2.0
0.0843670964241027,530.1515151515151,1050.0,2.0
0.1964888125658035,603.9056603773585,50.0,2.0
0.1964888125658035,603.0,1050.0,2.0
0.0978433638811111,592.483870967742,50.0,2.0
0.0978433638811111,535.1764705882352,1050.0,2.0
0.1277002692222595,491.75,50.0,2.0
0.1277002692222595,491.5757575757576,1050.0,2.0
0.2062366008758545,528.829268292683,50.0,2.0
0.2062366008758545,532.25,1050.0,2.0
0.1425010859966278,545.25,50.0,2.0
0.1425010859966278,580.3396226415094,1050.0,2.0
0.1551172286272049,555.804347826087,50.0,2.0
0.1551172286272049,484.0,1050.0,2.0
0.1904749423265457,516.3870967741935,50.0,2.0
0.1904749423265457,484.25,1050.0,2.0
0.0987354516983032,513.9130434782609,50.0,2.0
0.0987354516983032,498.875,1050.0,2.0
0.054059725254774,545.71875,50.0,2.0
0.054059725254774,515.3529411764706,1050.0,2.0
0.0912273079156875,667.4782608695652,50.0,2.0
0.0912273079156875,605.6666666666666,1050.0,2.0
0.1741335093975067,501.5757575757576,50.0,2.0
0.1741335093975067,498.9583333333333,1050.0,2.0
0.1653693616390228,538.3870967741935,50.0,2.0
0.1653693616390228,522.3076923076923,1050.0,2.0
0.0756541341543197,586.0645161290323,50.0,2.0
0.0756541341543197,509.1304347826087,1050.0,2.0
0.1248970180749893,559.59375,50.0,2.0
0.1248970180749893,524.875,1050.0,2.0
0.0874137431383133,590.875,50.0,2.0
0.0874137431383133,523.2368421052631,1050.0,2.0
0.23922660946846,607.1428571428571,50.0,2.0
0.23922660946846,534.1034482758621,1050.0,2.0
0.227405309677124,580.96875,50.0,2.0
0.227405309677124,501.0967741935484,1050.0,2.0
0.0581477060914039,631.6666666666666,50.0,2.0
0.0581477060914039,551.125,1050.0,2.0
0.2564024925231933,621.952380952381,50.0,2.0
